timestamp,heat_demand_W,hour,dayofweek,month,hour_sin,hour_cos,dayofweek_sin,dayofweek_cos,month_sin,month_cos
2025-06-27 07:00:00+00:00,1474764.500775143,7,4,6,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 08:00:00+00:00,1448536.4346043589,8,4,6,0.8660254037844387,-0.49999999999999983,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 09:00:00+00:00,1470772.130858671,9,4,6,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 10:00:00+00:00,1475841.2794581251,10,4,6,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 11:00:00+00:00,1433264.881194919,11,4,6,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 12:00:00+00:00,1455077.7345964247,12,4,6,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 13:00:00+00:00,1375034.9178701178,13,4,6,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 14:00:00+00:00,1412705.937970311,14,4,6,-0.4999999999999998,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 15:00:00+00:00,1478428.9319313732,15,4,6,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 16:00:00+00:00,1403483.8639477943,16,4,6,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 17:00:00+00:00,1437829.8269346585,17,4,6,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 18:00:00+00:00,1423745.4261612357,18,4,6,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 19:00:00+00:00,1459143.4669839144,19,4,6,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 20:00:00+00:00,1409061.990055256,20,4,6,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 21:00:00+00:00,1437152.1213137317,21,4,6,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 22:00:00+00:00,1359926.2754604272,22,4,6,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-27 23:00:00+00:00,1473533.2622198896,23,4,6,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387
2025-06-28 00:00:00+00:00,1435065.345361888,0,5,6,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 01:00:00+00:00,1342067.8812679483,1,5,6,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 02:00:00+00:00,1477208.6193629634,2,5,6,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 03:00:00+00:00,1460845.7882552254,3,5,6,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 04:00:00+00:00,1513646.443302103,4,5,6,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 05:00:00+00:00,1446403.113789408,5,5,6,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 06:00:00+00:00,1421173.9836189412,6,5,6,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 07:00:00+00:00,1464791.7724635326,7,5,6,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 08:00:00+00:00,1425513.6853254698,8,5,6,0.8660254037844387,-0.49999999999999983,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 09:00:00+00:00,1358613.8042222196,9,5,6,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 10:00:00+00:00,1429685.900327635,10,5,6,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 11:00:00+00:00,1397661.904509768,11,5,6,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 12:00:00+00:00,1396159.473889233,12,5,6,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 13:00:00+00:00,1466007.7241865024,13,5,6,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 14:00:00+00:00,1346187.161336042,14,5,6,-0.4999999999999998,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 15:00:00+00:00,1448002.5493477574,15,5,6,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 16:00:00+00:00,1358902.5112889884,16,5,6,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
2025-06-28 17:00:00+00:00,1455499.0336462832,17,5,6,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
